"el ","24"
"ela","1"
"ell","5"
"els","7"
"el·","5"
"em ","8"
"emo","1"
"en ","11"
"en,","1"
"en?","1"
"ena","2"
"enc","7"
"ene","3"
"eni","1"
"eno","1"
"ens","7"
"ent","15"
"eny","5"
"enç","1"
"er ","19"
"er.","1"
"er?","1"
"era","6"
"erc","1"
"erd","2"
"ere","2"
"eri","5"
"erq","1"
"err","4"
"ers","7"
"es ","24"
"es?","1"
"esa","1"
"esc","2"
"esd","1"
"esp","6"
"est","12"
"es”","1"
"et ","6"
"et.","1"
"eta","10"
"ete","1"
"eu ","12"
"eu,","1"
"eva","2"
"eve","1"
"exp","2"
"e’l","1"
"e’n","1"
"f! ","2"
"far","1"
"fer","2"
"fet","2"
"feu","1"
"fil","1"
"flu","2"
"fre","1"
"g a","1"
"g c","1"
"g d","5"
"g i","2"
"g m","1"
"g t","1"
"gad","4"
"gaf","1"
"gai","1"
"gen","4"
"ger","1"
"gi ","1"
"gic","1"
"gin","1"
"giu","1"
"gle","1"
"goi","2"
"gom","2"
"gon","3"
"gos","2"
"gra","1"
"gri","1"
"gud","1"
"gue","3"
"gui","2"
"gun","3"
"gué","1"
"gèn","1"
"ha ","2"
"hag","1"
"han","1"
"hau","1"
"hav","3"
"hi ","3"
"ho ","2"
"hum","1"
"hàg","1"
"i a","1"
"i c","1"
"i d","3"
"i e","7"
"i g","1"
"i h","1"
"i i","1"
"i j","4"
"i l","5"
"i n","2"
"i p","5"
"i q","1"
"i r","2"
"i t","3"
"i u","1"
"i v","5"
"i, ","1"
"i..","1"
"ia ","16"
"ia,","2"
"iam","6"
"ian","1"
"iar","1"
"ica","4"
"ici","1"
"ico","1"
"ics","1"
"ida","2"
"idí","2"
"ien","5"
"ies","1"
"iet","2"
"ieu","1"
"ig ","7"
"iga","1"
"igu","2"
"ile","2"
"ilf","1"
"ili","1"
"ima","1"
"ime","4"
"imi","1"
"imp","1"
"in ","1"
"inc","1"
"ine","3"
"ini","1"
"int","9"
"inu","1"
"ion","2"
"ior","3"
"ios","1"
"ipi","1"
"ipt","2"
"ir ","8"
"ir,","1"
"ir-","1"
"ir.","1"
"ira","1"
"ire","1"
"is ","1"
"ist","4"
"it ","2"
"its","2"
"itz","1"
"iu ","2"
"iu,","1"
"iu:","1"
"iur","1"
"ius","1"
"iut","2"
"ivè","1"
"ix ","2"
"ixa","4"
"ixe","3"
"ixi","1"
"ièn","1"
"ió ","2"
"iür","1"
"jo ","5"
"l D","6"
"l a","2"
"l b","1"
"l c","4"
"l d","4"
"l e","1"
"l f","1"
"l h","2"
"l l","4"
"l m","4"
"l n","2"
"l p","3"
"l s","2"
"l t","4"
"l v","4"
"l? ","1"
"la ","41"
"la,","1"
"la?","1"
"lac","1"
"lad","2"
"laf","2"
"lan","1"
"lar","3"
"lat","1"
"laç","6"
"le ","1"
"lec","1"
"led","2"
"leg","3"
"len","3"
"les","3"
"let","2"
"lfe","1"
"lgu","3"
"li ","1"
"lia","5"
"lic","1"
"lie","1"
"lig","1"
"lit","1"
"liu","1"
"ll ","5"
"lla","6"
"lli","2"
"lom","8"
"ls ","15"
"ls,","1"
"ls:","1"
"lt ","1"
"lta","2"
"ltr","2"
"lui","1"
"lum","1"
"lux","1"
"l·l","5"
"lòg","1"
"l’a","1"
"l’e","1"
"l’o","1"
"m a","2"
"m b","1"
"m c","1"
"m d","2"
"m h","1"
"m i","1"
"m p","1"
"m s","2"
"m u","4"
"m v","2"
"m é","1"
"m, ","1"
"m: ","1"
"m? ","1"
"ma ","2"
"mag","1"
"man","6"
"mar","3"
"mat","3"
"mb ","3"
"mbi","1"
"mbo","1"
"mbé","1"
"me ","2"
"men","7"
"mer","1"
"met","10"
"meu","4"
"mev","2"
"mic","1"
"min","2"
"mir","1"
"mol","1"
"mon","2"
"mor","3"
"mot","1"
"moï","1"
"mpl","1"
"mpo","1"
"ms ","1"
"mun","1"
"mvi","2"
"més","3"
"món","1"
"mús","1"
"m’e","1"
"n C","1"
"n Q","2"
"n a","1"
"n d","3"
"n e","6"
"n f","3"
"n g","2"
"n l","1"
"n m","1"
"n n","1"
"n p","1"
"n q","2"
"n s","3"
"n u","1"
"n v","6"
"n, ","2"
"n? ","1"
"n?.","1"
"na ","9"
"nad","1"
"nag","2"
"nal","3"
"nar","2"
"nca","6"
"nci","5"
"neg","1"
"nen","1"
"ner","2"
"nes","5"
"neu","1"
"nge","1"
"ngo","2"
"ni ","2"
"nic","1"
"nim","1"
"nin","1"
"nis","3"
"no ","4"
"noc","1"
"noi","1"
"nom","7"
"not","1"
"nov","5"
"nqu","1"
"ns ","4"
"nsa","5"
"nsm","1"
"nt ","11"
"nt,","7"
"nt.","3"
"nta","3"
"nte","6"
"nti","2"
"ntr","1"
"nts","5"
"ntu","3"
"nut","1"
"nvi","2"
"nya","1"
"nye","4"
"nys","1"
"nça","1"
"nèc","1"
"nèi","3"
"nòl","2"
"n’h","1"
"o a","4"
"o b","1"
"o e","2"
"o f","1"
"o g","1"
"o h","1"
"o n","1"
"o p","2"
"o r","1"
"o s","1"
"o t","1"
"o u","2"
"o v","3"
"oba","3"
"obe","1"
"obr","2"
"oca","1"
"oct","1"
"odi","2"
"odo","2"
"oi ","1"
"oix","2"
"ol ","2"
"ola","1"
"olo","8"
"ols","2"
"olt","3"
"olò","1"
"om ","9"
"om,","1"
"om:","1"
"oma","2"
"ome","9"
"omp","1"
"oms","1"
"omé","1"
"ona","2"
"one","1"
"oni","3"
"ons","2"
"onè","3"
"onò","2"
"or ","3"
"or:","1"
"or?","1"
"ora","1"
"ord","1"
"ore","2"
"orm","1"
"orn","1"
"orr","2"
"ors","2"
"ort","5"
"os ","3"
"os.","1"
"osa","3"
"ose","3"
"oso","1"
"ost","10"
"ot ","2"
"ota","7"
"ote","1"
"oti","1"
"ots","2"
"ove","5"
"ovo","1"
"oïn","1"
"p a","1"
"p d","1"
"pan","1"
"par","7"
"pas","4"
"pat","2"
"pel","3"
"pen","4"
"per","11"
"pi ","1"
"pla","8"
"ple","3"
"pli","1"
"pod","2"
"por","1"
"pos","6"
"pot","2"
"pre","1"
"pri","2"
"pro","4"
"pré","2"
"psi","1"
"pto","1"
"ptu","1"
"pug","1"
"pun","4"
"pít","1"
"qua","6"
"que","23"
"qui","1"
"què","8"
"r G","1"
"r a","8"
"r b","1"
"r c","1"
"r e","4"
"r f","1"
"r i","3"
"r l","1"
"r m","1"
"r n","1"
"r o","2"
"r p","3"
"r q","11"
"r t","3"
"r u","1"
"r v","1"
"r, ","1"
"r-s","1"
"r. ","2"
"r: ","1"
"r? ","1"
"ra ","10"
"ra,","1"
"ra.","3"
"ra?","1"
"rad","9"
"ral","1"
"ram","2"
"ran","4"
"rar","2"
"ras","1"
"rat","1"
"raç","1"
"ra”","1"
"rcè","1"
"rde","1"
"rdu","2"
"re ","6"
"re?","1"
"reb","1"
"red","2"
"ref","1"
"reg","1"
"rei","1"
"rel","1"
"rem","3"
"ren","9"
"rer","11"
"res","6"
"rg ","2"
"ri ","1"
"ria","1"
"rid","2"
"rie","3"
"rim","1"
"rin","1"
"rio","3"
"rip","2"
"ris","2"
"riu","2"
"riè","1"
"rla","1"
"rm?","1"
"rn ","2"
"rna","1"
"ro.","1"
"rob","4"
"rot","3"
"rov","1"
"rqu","1"
"rra","3"
"rre","16"
"rri","1"
"rro","1"
"rs ","4"
"rs,","1"
"rs?","1"
"rsi","1"
"rso","2"
"rt ","1"
"rta","3"
"rti","3"
"rxa","1"
"rés","2"
"s a","10"
"s b","3"
"s c","10"
"s d","12"
"s e","7"
"s h","3"
"s i","9"
"s l","2"
"s n","1"
"s o","2"
"s p","8"
"s q","4"
"s s","1"
"s t","3"
"s u","4"
"s v","3"
"s, ","5"
"s: ","1"
"s? ","2"
"sa ","1"
"sa.","1"
"sac","1"
"sad","1"
"sal","2"
"sam","3"
"sar","2"
"sat","2"
"scr","2"
"sde","1"
"se ","2"
"sec","1"
"seg","2"
"sen","3"
"ser","3"
"ses","2"
"seu","2"
"se’","1"
"si ","2"
"sia","1"
"sic","2"
"sil","2"
"sll","1"
"sme","1"
"sob","1"
"sol","3"
"son","2"
"sor","2"
"sos","1"
"spa","2"
"spe","1"
"spl","1"
"spr","2"
"ssa","3"
"sse","1"
"st ","3"
"sta","6"
"ste","2"
"stg","1"
"sti","1"
"str","10"
"sts","1"
"stu","1"
"stè","1"
"sím","1"
"són","1"
"s”.","1"
"t a","2"
"t c","1"
"t d","8"
"t e","2"
"t i","4"
"t l","2"
"t m","3"
"t o","2"
"t p","1"
"t q","2"
"t r","1"
"t s","1"
"t t","1"
"t u","3"
"t v","1"
"t é","2"
"t, ","7"
"t..","3"
"ta ","12"
"ta)","1"
"ta,","3"
"ta.","4"
"ta?","1"
"tac","1"
"tag","3"
"tal","2"
"tam","2"
"tan","3"
"tap","2"
"tar","2"
"tat","2"
"tei","3"
"ter","6"
"tes","5"
"tet","1"
"tgu","1"
"ti.","1"
"tid","1"
"tig","2"
"til","1"
"tin","1"
"tir","2"
"tit","1"
"tiu","1"
"to ","2"
"tol","1"
"tor","3"
"tot","2"
"tra","6"
"tre","11"
"tri","1"
"tro","1"
"ts ","10"
"ts,","1"
"tua","1"
"tum","1"
"tur","8"
"tza","1"
"tàl","5"
"tè ","1"
"tèc","1"
"u a","2"
"u d","3"
"u e","1"
"u f","1"
"u i","1"
"u l","1"
"u q","3"
"u s","1"
"u u","1"
"u, ","2"
"u: ","1"
"ual","1"
"uan","7"
"uar","1"
"ucc","1"
"uda","1"
"ue ","15"
"ue,","1"
"ued","1"
"uel","1"
"uer","2"
"ues","4"
"uet","1"
"ugu","1"
"ui ","1"
"uie","1"
"uim","2"
"uin","1"
"uir","1"
"uit","3"
"ule","1"
"uli","1"
"uls","1"
"ume","1"
"umi","1"
"umo","1"
"un ","10"
"una","8"
"une","1"
"unt","5"
"ura","7"
"ure","1"
"uri","1"
"urn","1"
"us ","9"
"us?","1"
"ut ","2"
"uta","2"
"uti","2"
"ux ","1"
"uè ","4"
"uè?","5"
"ués","1"
"va ","15"
"va,","1"
"vai","8"
"val","4"
"vam","1"
"van","2"
"veg","2"
"vel","5"
"ven","1"
"ver","1"
"veu","2"
"vi ","1"
"via","5"
"vid","1"
"vie","1"
"viv","1"
"voc","1"
"vol","2"
"vos","8"
"vèn","1"
"x d","3"
"xa?","1"
"xar","2"
"xat","1"
"xer","3"
"xi,","1"
"xpe","1"
"xpl","1"
"yal","1"
"yen","4"
"ys,","1"
"za ","1"
"¡pa","1"
"·la","5"
"¿qu","1"
"àgi","1"
"àli","5"
"ç i","1"
"ça ","6"
"çar","1"
"è R","1"
"è e","1"
"è i","1"
"è p","1"
"è u","1"
"è v","1"
"ècd","1"
"ècn","1"
"èix","3"
"ènc","2"
"ène","1"
"é h","1"
"é s","1"
"és ","8"
"és,","1"
"ícu","2"
"ímb","1"
"íto","1"
"ïna","1"
"ògi","1"
"òle","2"
"ó d","2"
"ón ","2"
"órr","4"
"úsi","1"
"ürn","1"
"’al","1"
"’am","1"
"’an","1"
"’aq","2"
"’en","1"
"’es","4"
"’ha","2"
"’hu","1"
"’l ","1"
"’n ","1"
"’ob","1"
"“I ","1"
"“La","1"
"“no","1"
