"mu'","1"
"muD","1"
"mup","1"
"mu’","1"
"mvI","1"
"n D","2"
"n l","1"
"n m","1"
"n v","2"
"nDa","1"
"nI'","2"
"nIS","4"
"naD","2"
"naS","1"
"neH","2"
"net","1"
"ng ","1"
"ng'","1"
"nga","2"
"ngb","1"
"ngm","1"
"nmo","2"
"not","1"
"nuH","1"
"nuv","3"
"o' ","2"
"o',","1"
"o'H","1"
"oD ","4"
"oDn","2"
"oH ","2"
"oHD","1"
"oHj","2"
"oHq","1"
"oHt","2"
"och","2"
"ogh","4"
"oj ","1"
"omm","1"
"or ","3"
"orD","1"
"orv","2"
"ot ","1"
"ovc","1"
"o’ ","1"
"p j","1"
"pDI","1"
"pa'","1"
"pag","2"
"pta","1"
"pu'","3"
"pu’","1"
"q H","1"
"q S","1"
"q g","3"
"q q","3"
"q y","2"
"qDI","1"
"qDa","1"
"qa'","2"
"qaQ","1"
"qaS","1"
"qan","2"
"qat","3"
"qel","1"
"qey","4"
"qla","1"
"qoD","2"
"qoj","1"
"qu'","1"
"qul","2"
"quv","3"
"r '","2"
"r D","1"
"rDa","1"
"rIn","1"
"rat","1"
"rgh","1"
"rup","1"
"rvo","2"
"t Q","1"
"t l","1"
"tIq","3"
"ta'","4"
"taH","8"
"taq","2"
"tlh","13"
"tor","6"
"tta","1"
"tu'","2"
"u' ","2"
"u''","1"
"u'b","2"
"u'c","1"
"u'l","1"
"u'm","1"
"uDe","1"
"uHe","1"
"ugh","3"
"ul ","3"
"ulH","1"
"ume","2"
"un ","2"
"up ","1"
"upD","1"
"uqD","1"
"utl","3"
"uv ","1"
"uvm","4"
"uvp","1"
"uvq","1"
"uvv","1"
"uv’","1"
"u’ ","1"
"u’t","1"
"v S","2"
"v q","1"
"v t","1"
"vIQ","1"
"vIS","3"
"vIj","1"
"vIq","1"
"vIt","1"
"vaD","1"
"vaQ","1"
"vaj","1"
"val","1"
"vam","2"
"van","1"
"vav","2"
"vay","1"
"vch","1"
"veg","1"
"veq","1"
"vlI","1"
"vme","1"
"vmo","3"
"vo'","2"
"vpu","1"
"vqa","1"
"vva","1"
"vwI","1"
"v’a","1"
"w H","1"
"w'a","2"
"wI'","3"
"wIc","1"
"wIj","2"
"wIq","2"
"wov","1"
"y D","2"
"y v","2"
"yIt","2"
"yIv","1"
"ySu","2"
"yab","1"
"yaj","1"
"ylI","4"
"yoH","1"
"ywI","1"
"‘ej","1"
"’ j","1"
"’ r","1"
"’. ","1"
"’He","1"
"’a,","1"
"’a’","1"
"’tl","1"
